Order ID,Product ID,Product Category,Quantity,Unit Price,Total Price,Order Date,Customer ID,Payment Type,Order Status
46c4e6a1-2cae-445c-928f-c1cee095e578,78c2ea23-7a36-49d6-8116-ae4d3be453eb,Sports & Outdoors,2,168.6412510769515,337.282502153903,2023-12-05,ad136301-f250-4188-983f-569e3f06a2e2,PayPal,Pending
32fa48f8-32d5-42b1-8d70-4dfd376807a0,20ddbbf2-8904-47c3-adf1-faf540956291,Clothing,3,444.66295685552575,1333.9888705665771,2023-08-07,27c25d39-7088-46a2-8a83-5522b2da82c5,Debit Card,Refunded
b80f6f1d-8052-44a1-9e30-35fd58f6a77a,a9a3910b-76da-44a7-a7a8-c68d8088bcdd,Sports & Outdoors,1,134.8628158437023,134.8628158437023,2023-05-17,c1fd1416-d468-4cb2-8edb-da436fc8caa4,Credit Card,Completed
b2d24e95-17a3-4d0b-8058-b9e001a3e5c1,1935ec82-0dbc-4056-96ce-3e9aa610b66c,Electronics,3,42.20547529117427,126.6164258735228,2023-04-03,39617a0f-cace-41d7-86ac-96a2a64cd528,Gift Card,Cancelled
53725951-ab70-48ac-aaf2-a8a7632afd02,f5ccb3c6-2b12-4325-ab2b-9646bfe26d4a,Sports & Outdoors,2,351.39248420567066,702.7849684113413,2023-05-12,383ba317-d8f0-4467-ae95-cc27d08661ea,Credit Card,Refunded
542d294e-4363-4dcb-99d4-5caa30e5c9c3,33a72e34-6a7e-4003-b8f4-0dc18082d193,Clothing,4,315.48926129575875,1261.957045183035,2023-05-24,f3ac55a5-33e7-4cd1-985f-d312d4f303bf,PayPal,Completed
10ac85f0-7dfb-427c-ad48-d806a9d03aec,91f34197-85e8-4176-a0ac-76ece8c6cee2,Books,1,108.96774989120806,108.96774989120806,2023-03-07,6414d972-776c-4000-aac9-d29eed1b5602,PayPal,Cancelled
b859120e-64e9-425e-99f3-d9bec6b99fb8,c1fe9334-83aa-419a-a338-84cf8650f4ca,Home & Kitchen,4,82.33650342274353,329.34601369097413,2023-03-10,49a6c4e4-b7f8-48b8-aa07-e88f93952e6f,PayPal,Pending
5baa9049-d059-4356-a0b3-642e55c84678,d657c80d-1c6f-4076-94ce-623baf755375,Electronics,5,180.20032855060438,901.0016427530219,2023-05-22,63108c5d-0abb-42db-834f-42e66c2f2e1b,Debit Card,Pending
7493ca62-ef6b-42b4-ae50-59f279c1e0a2,2210049f-18e5-496b-b3e1-622485ac8043,Clothing,3,433.2336695072888,1299.7010085218665,2023-06-11,2ce2271d-423f-4fc7-9b22-c433e90acdf0,Credit Card,Completed
a35b2d5f-9b7d-46be-9cd0-d65752ad8c8b,37343169-7805-471d-a415-684becc73054,Books,1,417.38784921053576,417.38784921053576,2023-04-22,16b3a153-a3d6-4531-b771-01e01fbcdbf0,Debit Card,Completed
2d4f214e-02ea-48d0-8347-f4ea7029798c,49a91543-2207-49a9-9e98-360d1892557a,Beauty & Health,1,35.43989837375011,35.43989837375011,2023-01-12,15432b94-de22-4dcb-879e-6c63d476a085,Debit Card,Cancelled
9b5cf603-3c7f-4283-b602-fe41920fb5c0,46559337-e8c6-4e34-845b-0feb43eed173,Home & Kitchen,1,112.20397767133127,112.20397767133127,2023-02-21,73807826-8a4c-4271-b898-c27b47a9440b,Gift Card,Refunded
187c575d-20de-4c47-8b73-dd0261190b92,e2e0a612-1e56-4da7-852a-a66c9652d306,Clothing,3,135.38267604891377,406.1480281467413,2023-01-26,6c8314e0-9415-41e1-b609-1abafaeadbf2,PayPal,Completed
c0f2ef36-114d-4862-815c-c8c63f10ba5c,dc6db32b-68ef-4885-bbb1-e5dac27f618a,Sports & Outdoors,5,274.6379938205766,1373.189969102883,2023-08-11,3a8fe7ff-3683-4fc8-b77d-09a70714901c,PayPal,Refunded
3ec631ce-fa82-4f22-ad99-43ec72dee857,ec6cf0da-dfd1-4f3e-ad64-ff74d3d2e057,Clothing,4,287.4647254100652,1149.858901640261,2023-09-05,a19e5b44-3753-42fd-9ef4-8c25e90dcc05,Credit Card,Completed
7ae89600-1979-4879-be3c-fc6ee5a490bf,ff43c2d5-cdd5-4c11-8d93-8d0e3cb2344a,Clothing,3,488.2033440799999,1464.6100322399998,2023-01-20,367343ed-6f08-445c-88a5-b4d6d05a18fd,PayPal,Cancelled
1a035a7d-c8dc-406f-8e56-73fe725edc9b,5f350171-1c2c-4282-bf19-28b6d8f56e4a,Books,2,338.0023073059971,676.0046146119942,2023-07-15,7d4951f0-e568-44a7-bbe0-fbae35b18da5,Gift Card,Pending
6e94576a-3994-413c-b829-0fb7ce092ea5,ba058077-36d0-486f-bd25-fd8ce27bc8c8,Sports & Outdoors,4,108.51532908280831,434.06131633123323,2023-03-03,f5ec0e9f-c2af-4be8-9dd9-db9fb68babf8,Credit Card,Refunded
7b16ddcb-e572-4cda-8454-3bd4df02da49,2f0ad09f-cc53-4798-b853-b06f2a36f59d,Clothing,4,314.5981382981075,1258.39255319243,2023-01-19,e75e4f8e-cc1c-4ce4-a77d-8e3ea05facc6,Credit Card,Completed
672ae50a-dade-4ea4-8e87-333ffe6e6188,830e02d0-9892-46c9-8bd6-6471ec1d2ea4,Books,3,396.7016363862191,1190.1049091586574,2023-12-25,0a1383bf-a95c-49f9-87c2-b5423c7e0c01,Credit Card,Completed
895641b6-c67d-4d4c-bcdf-11c68cc159ca,ff8972d9-1f2a-495d-80e5-0bdb368b30b8,Beauty & Health,5,91.95179922101842,459.7589961050921,2023-11-13,0f648ac9-6db1-4771-842b-cd682c704eaf,Gift Card,Cancelled
dacf8514-011e-483c-b266-e26b01e157fc,ca5bdf6a-0394-4684-8fbf-ff7685353708,Beauty & Health,2,490.5613688176085,981.122737635217,2023-12-11,0db938ae-5e63-45c3-99a9-2f79037b16bb,Gift Card,Refunded
9778c7f6-7ddd-4517-91c4-61222a760dd5,6767fc84-0bee-44e8-b3c1-bf392e4cd0a4,Electronics,5,77.67796792303155,388.3898396151577,2023-01-06,2e9f0601-95ee-4286-b1d8-296d09cd6c6c,Debit Card,Pending
cc7c52e5-abe0-4ac6-96c6-cd07ae83a092,df060b4e-40f0-4f68-a679-a68e4255db75,Clothing,3,246.83717470820747,740.5115241246224,2023-08-29,72b934bd-11fb-49e6-90c5-c00bb05c6631,Credit Card,Refunded
063271d1-9286-4a40-85da-19da446fd585,a13a51b0-de66-4184-a37a-7272474ddf14,Books,4,394.4774072762436,1577.9096291049743,2023-05-31,571a3eda-2e9e-4d0b-806f-5d790dc3e716,Gift Card,Pending
9789ef75-7c78-4244-a8c1-26482f5a9263,3a01a8b5-c3fb-4895-9557-0af94a79ea19,Beauty & Health,2,430.47137002494156,860.9427400498831,2023-09-12,8ffab66b-51d9-47a2-8880-d3a213e3f02a,PayPal,Completed
4e148995-00a5-47fd-b8e4-80f35eb3d174,f2691d6e-510e-49c8-a4d9-6af35f5060ac,Electronics,1,88.83488435073693,88.83488435073693,2023-05-13,9a9d4bf3-1e5e-47a6-a0ff-9cb8fed3754e,Credit Card,Pending
48986d0a-1e8d-45ff-8ba8-0fb2439f79fa,b5aea8ae-cdad-428a-8eb0-52b46dacd3ec,Sports & Outdoors,2,24.241985868155265,48.48397173631053,2023-12-07,2c63b50c-6787-4c75-90ac-9026e3ecc0a9,Debit Card,Refunded
57a536cd-8346-439e-b65d-0aa49b855923,60b37081-79b8-47eb-8576-5c990db3213c,Beauty & Health,5,494.8557756292367,2474.2788781461836,2023-12-28,d9e5c32d-bc98-46f6-9eaa-662b8c51db7c,PayPal,Refunded
c9a5ed38-f706-4521-bbf6-f236d163b184,3a8948b7-d5b4-4ea1-83b0-43f99dde69b5,Sports & Outdoors,4,178.24601284787576,712.984051391503,2023-02-05,25901d74-68b0-4de5-b084-c2d71959aa7e,Gift Card,Completed
6c285796-c19b-43cc-a6c8-ae36a8ca1778,e812571b-1894-439a-824c-a88cd560fecb,Books,3,377.9652956770481,1133.8958870311444,2023-07-23,c491d5ff-fb79-46d4-9674-011d418f6679,Credit Card,Pending
c7b91b38-5ef4-4e62-a43b-0ad30c9a2c8a,e02b1aa5-30a2-4211-ad1c-d6bc57b80439,Beauty & Health,5,187.4364343999231,937.1821719996154,2023-03-30,69db864d-b2ab-4dd1-9b16-d277545a040b,Gift Card,Completed
2f414637-e7ef-490f-a3f8-d0a0bbf6ff66,76065bf6-1566-4c86-8634-aa931e06bfb0,Electronics,2,100.87408161379128,201.74816322758255,2023-11-21,cbdd3313-8696-4f5c-b4e8-682d3d58d13c,Gift Card,Pending
fd5d6ec2-be16-47aa-b31b-bb2ceebcfc30,f4f651df-02c7-4153-922e-eaea8c64a267,Books,5,93.35144343845661,466.75721719228306,2023-07-20,fd2aa30c-3d75-4a02-9d80-ec9b103da040,Gift Card,Completed
c0a63188-8fd9-492d-9615-405fc5d93938,dfcb8406-c9e5-4ab2-8d99-f3261a19ac6c,Beauty & Health,3,420.0278443083574,1260.0835329250722,2023-12-28,c19eba3e-4d6a-4e27-b047-51d8705f4bf9,PayPal,Completed
fc39cc3f-3957-4174-a5e0-587664ffe5ba,332c92a5-57f9-4887-aba8-b607c07e5e58,Sports & Outdoors,1,422.06220294593976,422.06220294593976,2023-07-11,be796424-8537-4d55-ab40-acefeb6f57f8,PayPal,Pending
94c32b70-c826-4ed5-9c13-8de2079f2bd3,f0a4565a-428d-4160-9db5-71d9783b6eb7,Clothing,4,360.3266589129023,1441.3066356516092,2023-12-23,69a1f3a8-5774-4531-bb3b-49d616efef24,Gift Card,Cancelled
b0a7e0da-444c-4071-9fd5-ab46eef30302,e0eb75d0-fa96-4975-8bf7-6d7021a06941,Home & Kitchen,5,14.176930546942938,70.88465273471469,2023-10-28,18f22ef5-0290-46f5-beff-6f2e470e29df,Gift Card,Pending
fa62e274-c5b7-4322-90bd-ac2ac43c2641,f836cb5c-7c01-4064-b9ad-61b18d3be9f5,Electronics,2,279.0905441507382,558.1810883014764,2023-01-15,6c5de615-e5d5-4313-9d17-ec6997ed57d7,Gift Card,Pending
3472032e-d8d2-4480-8ba5-fc78d03948b8,c792673a-a80b-42be-9f64-5ed3a8d1b454,Books,1,47.80020097077277,47.80020097077277,2023-03-27,7c42a292-0b78-45d7-b3b3-110415004db9,Debit Card,Completed
0dac5e94-682d-4ea5-ac62-0bc1a7ba9f31,41a2e33f-be97-4866-ad80-de5f1138dace,Sports & Outdoors,4,270.7739399452401,1083.0957597809604,2023-07-05,3d62087f-bd75-483d-a6df-16f36bd34c96,Debit Card,Pending
4d536e78-5632-4b2b-a209-6f673243a2f6,10be42a6-cf81-426f-a240-661c3db486d3,Beauty & Health,5,203.48556259551796,1017.4278129775898,2023-01-31,255237f1-cf16-4b68-ab2e-bde7be198954,Credit Card,Completed
54e5ba77-b36c-4971-a860-a5fc2ecd197c,3df234ea-da6a-4ec0-8d59-e35a34a4307e,Clothing,1,280.22999237251895,280.22999237251895,2023-03-26,abd443c7-d811-40d5-9e60-f55fcebda6dd,Debit Card,Refunded
75cdb9d6-cd9b-472b-839e-498cf067f4d0,23367458-61dd-44c6-857c-3dd3018f52e4,Electronics,2,91.27167179394293,182.54334358788586,2023-03-23,568a65d4-623e-4a03-af38-dbafc480b11c,Gift Card,Pending
0086f42b-6e6f-4e3b-9c06-378ee8d874b5,ff650cfb-644c-4e0a-87e1-9ab8eee15f31,Home & Kitchen,1,64.48928648165258,64.48928648165258,2023-12-05,b02285df-dd58-4ac6-b624-d69266ed2c72,Credit Card,Completed
1c918a94-d617-4805-b896-790ee54a21c1,582ba271-a1d4-454d-8951-523314c2a368,Books,2,109.04301373422622,218.08602746845244,2023-03-10,37dd78ca-860d-4458-a22b-35b974ae28ef,Credit Card,Completed
d6daeae2-4b17-4d68-88d9-06411a1cd165,e6b611b2-17b4-4945-8e2f-af3f7108c195,Books,2,157.5465041603108,315.0930083206216,2023-02-04,c9e2eff6-3d33-401f-884f-1f528a44529d,Credit Card,Pending
ddf46f7b-592e-476d-a739-3b494f4744fe,7f5d3dfd-658f-40c4-9113-8774d81513fe,Sports & Outdoors,3,183.18496388534132,549.554891656024,2023-10-30,7896ecc9-85df-4eef-ba36-728d675f33bf,Gift Card,Refunded
f761aa94-fac3-4b08-924a-af8c4b6c166c,cc90f322-7dcd-47d1-b9e1-7b21408ca9b7,Electronics,2,414.57296016425147,829.1459203285029,2023-01-07,e1fc3471-e68f-438f-b06b-6eba4ee92c2b,Gift Card,Completed
325d3b8c-74ed-40b7-93c6-093d817ccb68,da32a54d-ec19-4e65-bc8d-8dfb22cbee5e,Beauty & Health,1,492.79178336304744,492.79178336304744,2023-03-09,5f83d830-9944-406e-87ab-f86f96a763a5,Debit Card,Pending
96ef2f56-6c5d-40f8-99b2-c988bc96899a,445bfd93-ea45-4f76-82a6-47c0888cc206,Home & Kitchen,2,332.73275813392365,665.4655162678473,2023-02-17,b29b66d3-7109-4f5e-bf17-5c08b80dbe9c,Debit Card,Cancelled
63a2cad0-9b88-41c4-817f-62d0a489bfc3,c829d231-4683-491e-a626-fa72df8216b3,Clothing,3,437.7337643189316,1313.2012929567948,2023-02-13,2f46d5f3-80df-44b1-9da9-1a1d1943f74f,Credit Card,Refunded
999ce60a-546e-4264-af67-d5f42e91a35e,203912f1-ff0e-4eca-91ba-f2846751b278,Clothing,1,451.33004339680645,451.33004339680645,2023-05-17,da5b17bb-cfe4-40d2-9403-2d1f84b6e4de,PayPal,Refunded
f88d123f-e87c-4eb1-bbe2-96708b8ebf08,d7518a58-6ee0-4d3d-b781-f8aae726c7fa,Books,3,434.82544546970934,1304.476336409128,2023-03-21,4bb654fc-7578-4d73-a3eb-a41a20b5cc5e,PayPal,Cancelled
ab6c7368-abd8-4097-81e3-5ea19c04aa3d,e11f27f9-007a-4f9e-95b4-e081adc23700,Beauty & Health,1,295.1852926973084,295.1852926973084,2023-09-03,2f1df65e-e68c-4df2-b77e-fc3c94b1759e,PayPal,Cancelled
372670a9-cdc9-4ab4-a33d-6c62d296fb8e,145c95ad-cc45-4378-9811-663e76b39c5e,Clothing,1,51.73072082226197,51.73072082226197,2023-01-27,0ecda570-1d02-4c4c-b660-9099dda62e79,Debit Card,Pending
8f3d76ff-9ea2-4439-b6ac-d3c90648b58e,9d005194-6b95-4321-a8b1-f8fb55b82e1d,Home & Kitchen,1,352.8801653446583,352.8801653446583,2023-09-10,95e81e78-ace8-439d-a364-b3d57579de0d,Gift Card,Cancelled
561364df-8e78-4b5f-9090-806a74b354ca,a8646ade-3da8-4547-8173-23773917b275,Books,1,154.49261533953384,154.49261533953384,2023-07-06,80955b51-7da5-4ad9-bd2d-8f0046481fa8,Credit Card,Pending
fc1b4b00-b658-49a8-9985-f0678209943b,cdb8de52-119d-43dc-996a-2a5ee7c22eba,Sports & Outdoors,3,401.87382841360295,1205.6214852408089,2023-04-16,52991e35-9e08-4006-925a-8df5dc49d27d,Debit Card,Completed
653f86d2-f4b9-4b40-9c8e-6564577656cc,7240947a-6998-46b4-8839-2f3bbbe04d0a,Clothing,3,338.41377759349587,1015.2413327804876,2023-11-26,617aa898-5dee-4e50-9032-5b5f86f5aaa3,PayPal,Completed
134a95f8-c9e3-4577-9164-a7c9c3efa2e4,58c772f3-03e0-44bc-b5b5-cfcb9b082f69,Electronics,4,222.5436471998608,890.1745887994432,2023-05-18,3b260d5f-1627-4137-b71c-2787a363d249,PayPal,Completed
86cb355e-1c77-4f9e-afe2-36228e60ac0d,5204ca3c-ba53-4250-bbd8-d26b2b022beb,Electronics,3,330.98666015668516,992.9599804700555,2023-03-14,1885c8e2-f148-4adf-9dfe-bb053bd75f2c,PayPal,Pending
741333ac-8462-40ba-8814-fafdaad9ad00,8a278c79-186d-4413-8a4e-26b6bd5043cd,Clothing,4,50.965061366694115,203.86024546677646,2023-06-12,36b82e05-2307-4b9c-96cd-dadee05487b6,Debit Card,Refunded
b99e4a2a-562d-4ceb-a558-12716d97124a,2b09cdbb-5f17-4d36-839e-8cbc656b2024,Beauty & Health,1,210.66282516579238,210.66282516579238,2023-02-19,d1640569-b314-43b8-8b3e-cfae18479664,Gift Card,Completed
832fd95a-8360-4000-af63-0d29dd771750,14f4c714-939e-4200-ba39-5a2f232572bd,Clothing,4,259.01208613559743,1036.0483445423897,2023-04-04,821f1ce0-382e-4cd6-b391-8f049c2beda5,PayPal,Refunded
f7ba2df3-d059-4447-b900-86fcf66161e7,35c261d0-e133-4b02-ad1e-9b30321fe561,Sports & Outdoors,2,263.9917236592074,527.9834473184148,2023-11-09,a1a03d37-9b8d-4f8a-a1da-6e11596a786e,Gift Card,Pending
dbbba4cd-2fd7-4445-aa28-aea4f79fbba5,06a8c161-3771-4a56-bc82-672b2180d006,Books,3,419.30670563375384,1257.9201169012615,2023-04-30,cfe91626-2906-4cb5-806b-ed1f8acd8236,PayPal,Completed
8181088e-b2d4-466d-9b93-50c6aa4cb03d,262638ad-260d-430e-bd1c-495747555e70,Sports & Outdoors,2,419.39339433184466,838.7867886636893,2023-05-28,807d7f67-89d4-404a-b36c-3cb8a67cbd80,PayPal,Cancelled
7e61bdc6-8b74-43b1-b630-4065ba2d1bb2,d57fa377-dd0a-4794-9c2f-c0ecc50d4c23,Sports & Outdoors,1,447.99714821084126,447.99714821084126,2023-07-27,3cc14edc-0ad2-47fc-95e7-c8f8eab1014b,Debit Card,Completed
c1d3e8b3-d249-4c91-9981-1663548b2f58,6aac5d99-8d06-453f-b0c6-eab2b12d8b00,Electronics,3,244.47671027979112,733.4301308393733,2023-04-17,d90d436f-2f54-4152-b4ac-e35641e98d83,Gift Card,Refunded
8cb0ecbe-eed8-4989-91d8-f0130d7f6cf0,ba77dce3-650b-4197-ab33-c934f86ef354,Electronics,2,449.1384488983112,898.2768977966224,2023-03-09,69ff6c05-9e65-46d7-ba34-0873dd8064ee,Gift Card,Pending
a63f4032-2b83-44ed-8b70-00236c4ea5b8,50d34081-92fd-4ec0-a2c6-488e6ff8e756,Home & Kitchen,1,33.37683420454407,33.37683420454407,2023-12-16,211fc118-4431-4935-a503-7a3c9d36698b,Debit Card,Cancelled
e83acb79-b549-4d36-870c-07c4e92b01fa,3866713a-9adb-4367-9c15-ce42c516f437,Books,2,139.92250183854495,279.8450036770899,2023-02-21,aadd6d49-be22-4911-93a7-bf8a2c9bb43e,Debit Card,Cancelled
5ade65ec-935d-483e-a4a1-9bb4b289dccb,cf95d125-4c2a-4203-ae27-5230a762d371,Sports & Outdoors,4,172.56329533882428,690.2531813552971,2023-06-27,c5b278aa-18fb-4647-9049-0daeb8fc1795,Gift Card,Cancelled
ff6d6b3b-0f35-42f0-bb1d-ba31009b12e2,6e984530-014a-4706-9666-0a39f666294e,Books,5,193.10173040977588,965.5086520488794,2023-03-11,ce70dbd0-2d71-42cc-9bf7-b606bdd8dc3a,Credit Card,Completed
300f7fc9-df6f-4e96-aa88-a9e51b9f4417,ed0cd483-57ff-49e5-bcea-8454aca36277,Sports & Outdoors,4,386.05341274872956,1544.2136509949182,2023-05-20,c641bfb9-25ea-42b1-bc3c-a82d9de587a1,Gift Card,Completed
c0e27aab-7e18-46fa-b116-16fd66594dc7,78c72ef1-9c16-46bd-800e-ec6012f2fe88,Sports & Outdoors,2,305.6490439603842,611.2980879207684,2023-01-26,342bb829-b908-40f1-86c4-a31ef1c86208,Debit Card,Completed
dfaddd22-4c17-42c1-b42a-db19bbeb5ac0,45743adb-e61a-4fa9-962d-2b8c8eed1420,Clothing,1,145.0139278278014,145.0139278278014,2023-08-01,49345379-8976-420d-90d1-3f5ac2c564da,Gift Card,Cancelled
09cbd375-7c84-4cfd-a971-4f911539cda5,5fe5d053-2941-4f40-9a72-310212f31c62,Sports & Outdoors,2,26.215020431618804,52.43004086323761,2023-01-06,5fa75438-22bc-4e8a-9745-48a2fb134f5d,Gift Card,Pending
d11a8d27-b382-4e15-8aa8-718b6829067f,10eb9602-bd99-4806-802e-ccffcff99dd4,Clothing,4,322.21239955182267,1288.8495982072907,2023-07-15,e1c87886-f4b8-44b2-b8f6-a8002be4b6b6,Gift Card,Pending
ef579fd6-8618-4df8-ad0d-e3a72d98d1e5,3dcdba9e-d679-437c-9103-d04f975f5be1,Sports & Outdoors,4,119.65932887563964,478.6373155025586,2023-02-01,6df52b25-efd5-4fd5-9612-b3e13c1bc3fc,Debit Card,Cancelled
57cabbc3-ecef-4e7b-b76b-b808423da6d2,74da7c81-bdf9-428d-95b4-7b83830c8565,Sports & Outdoors,5,309.42472248040195,1547.1236124020097,2023-09-26,0d304446-e474-44be-a27f-686620c885a4,Gift Card,Completed
3c8d1754-cfad-44e8-af97-b69990251dec,2654266d-e5cf-4d45-a110-c5a80b501209,Books,1,216.15431953923257,216.15431953923257,2023-08-31,63894639-7478-4a83-92ca-b74a6334efec,PayPal,Completed
76943afa-b18c-4519-996d-6fac40d3d26b,c19b9707-7d00-45fe-8f79-4e65d57ebe8a,Books,1,426.70913419855145,426.70913419855145,2023-02-12,65d9bc4d-5c93-4cd7-b610-ce6d474901a2,Debit Card,Refunded
73a28556-5f69-48f4-a21b-5dad0483e833,8dbc3aee-ad93-4c76-9e77-6dfcddf47a4c,Books,1,393.73531304915224,393.73531304915224,2023-12-23,649cb96a-ad77-47f0-a5e7-666539eb2756,Gift Card,Completed
65400940-acbf-41cf-af17-89a2f2e2deaa,3e3d99a4-d4ae-4e58-85f2-de87ad3f1c34,Sports & Outdoors,5,231.62372727258804,1158.1186363629402,2023-12-10,52e31bb1-c200-4fb6-8fe9-8a613a6237e9,Debit Card,Refunded
9e0385d0-1672-45e2-b556-b620ae62669e,60b25e44-a956-4f8b-9f85-29c909e8b44a,Electronics,3,349.1255786926388,1047.3767360779163,2023-05-07,54c1df0b-6d0c-4557-af61-c7507efdc978,Debit Card,Refunded
dd669993-c6ce-437c-9bd2-7d01b10eede4,895312ab-b915-4b93-a467-fe7a43674d41,Sports & Outdoors,5,171.37692978492225,856.8846489246113,2023-08-12,275c7efe-2f04-4639-bb58-e4db59329512,Gift Card,Cancelled
408c0374-d638-4a69-b7d5-ae98e253fc64,934149a6-02b8-4e65-9308-829dcfa68679,Clothing,3,429.6454379040381,1288.9363137121143,2023-11-01,0a6e09a2-8cd7-42f9-9aef-754abaa53f58,Debit Card,Completed
69215a9a-22aa-48c8-9b11-09837c7c29e3,cb1fad0e-4877-4b5f-897b-782ab9732322,Sports & Outdoors,2,487.8809737842516,975.7619475685032,2023-11-17,2611ed08-a52c-4b15-b196-470a4a684525,PayPal,Refunded
1124c435-7d12-44c6-af0e-e0604d1dd4fa,22462308-e7fb-46ea-a951-9bd0717eb70d,Books,5,269.60980829065204,1348.04904145326,2023-11-20,cc589b7d-bf4b-488c-a0b0-aca688a4208a,Debit Card,Pending
08541057-e7c5-431f-8385-b4df34571553,94ba7743-e8d5-4eb0-9061-f8975ef58aff,Electronics,1,164.85356955779847,164.85356955779847,2023-08-12,f2998260-45b9-4d98-8e86-1efcf6cc6024,Gift Card,Cancelled
2efcbe56-8fe8-46d7-9fbd-4d9829a34191,bf527086-213e-43ad-b8b1-d4047115b7ea,Clothing,2,431.8708665688966,863.7417331377932,2023-09-10,4e51cfe3-6dd2-48e1-8dde-05f799a5c977,Debit Card,Cancelled
5deb2af2-7157-4f23-8d58-29b168286c4e,0817c3e9-6477-448f-91e3-da2b2dfac7d1,Beauty & Health,1,105.40971685288595,105.40971685288595,2023-11-23,be07209f-5172-4a02-a7c6-983e28c1a85d,Gift Card,Cancelled
d6ae179f-6f1e-4e2a-b691-3ebc8d3c63b3,d7df0316-249d-4be5-a824-eebe43e8afdb,Sports & Outdoors,3,446.559856045559,1339.679568136677,2023-12-03,83f08089-3bfd-48cf-81d6-1496f1c23eb8,PayPal,Pending
13c45646-099a-46ae-a3f3-8fafab135409,12a517cd-9b7c-485c-baee-f51b93142aa9,Home & Kitchen,1,402.5306115302359,402.5306115302359,2023-04-15,1cf55486-cfbb-4376-a019-73badbe7296f,Debit Card,Completed
5a3a4658-c11e-400b-8488-b23660c0c7a4,6b045147-3d11-409a-b010-dde726f79a1a,Books,2,193.1440279773802,386.2880559547604,2023-06-09,e47af97c-9875-434b-be53-0045faa50c8a,Credit Card,Pending
b1a1a6d3-b295-477a-b305-a9dd916def8a,8e6aeca8-c89b-4638-96b5-322138938049,Electronics,5,387.5062269344316,1937.531134672158,2023-01-22,f4f0e771-ac4c-4f1c-9ff6-1ff5c58e9649,Credit Card,Cancelled
22bd48e7-95c8-46b9-9f1d-7eed9899dafc,9e407790-e86f-49ec-bf61-4eec51ae33c5,Home & Kitchen,1,104.78651735120123,104.78651735120123,2023-06-26,6af20268-896d-48a1-8dd7-498036d4b021,Debit Card,Refunded
0b31b2c7-03fe-497f-9556-8838ccf06b5b,1e364643-24b4-401c-aeca-b50a1f2e665c,Sports & Outdoors,4,20.417111652379567,81.66844660951827,2023-10-14,5a717a13-eba0-4f8f-a623-fb2de70c54ef,PayPal,Refunded
59558a39-29cc-4bad-ac22-709420a985f7,6c924d3a-c2e3-408c-a7ca-e59960408812,Beauty & Health,3,218.38102430262515,655.1430729078754,2023-08-21,846bd5ed-6e8d-4b2e-b237-70714cead293,Gift Card,Pending
